STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/18/2017,0.03,",,7,2400",0,",,7",0,",,7",45,",,7",41,",,7",44,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/19/2017,0,",,7,2400",0,",,7",0,",,7",51,",,7",37,",,7",37,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/20/2017,0,",,7,2400",0,",,7",0,",,7",37,",,7",30,",,7",35,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/21/2017,0,",,7,2400",0,",,7",0,",,7",41,",,7",34,",,7",38,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/22/2017,0,"T,,7,2400",0,",,7",0,",,7",41,",,7",35,",,7",35,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/23/2017,0,",,7,2400",0,",,7",0,",,7",35,",,7",21,",,7",21,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/24/2017,0.21,",,7,2400",2.7,",,7",3,",,7",24,",,7",19,",,7",22,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/25/2017,0,"T,,7,2400",0,"T,,7",2,",,7",22,",,7",4,",,7",4,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/26/2017,0,",,7,2400",0,",,7",2,",,7",7,",,7",-1,",,7",1,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/27/2017,0,",,7,2400",0,",,7",2,",,7",8,",,7",-3,",,7",2,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/28/2017,0.03,",,7,2400",0.7,",,7",2,",,7",14,",,7",2,",,7",13,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/29/2017,0.08,",,7,2400",1.2,",,7",3,",,7",16,",,7",10,",,7",15,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/30/2017,0,"T,,7,2400",0,"T,,7",2,",,7",15,",,7",0,",,7",1,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/31/2017,0,",,7,2400",0,",,7",2,",,7",15,",,7",0,",,7",0,",,7,2400",,,,,,,,,,,,,,
